Origin,Destination,FlightDate,Price
ABQ,JFK,11/30/2017 23:59,300.96
ABQ,JFK,11/30/2017 23:59,300.96
ABQ,JFK,12/1/2017 23:59,300.96
ABQ,JFK,12/1/2017 23:59,300.96
ABQ,JFK,12/3/2017 23:59,226.07
ABQ,JFK,12/3/2017 23:59,226.07
ABQ,JFK,12/4/2017 23:59,226.07
ABQ,JFK,12/4/2017 23:59,226.07
ABQ,JFK,12/7/2017 23:59,300.96
ABQ,JFK,12/7/2017 23:59,300.96
ABQ,JFK,12/8/2017 23:59,150.35
ABQ,JFK,12/8/2017 23:59,150.35
ABQ,JFK,12/10/2017 23:59,172.58
ABQ,JFK,12/10/2017 23:59,172.58
ABQ,JFK,12/11/2017 23:59,150.35
ABQ,JFK,12/11/2017 23:59,150.35
ABQ,JFK,12/14/2017 23:59,172.58
ABQ,JFK,12/14/2017 23:59,172.58
ABQ,JFK,12/15/2017 23:59,119.11
ABQ,JFK,12/15/2017 23:59,119.11
ABQ,JFK,12/16/2017 23:59,135.14
ABQ,JFK,12/16/2017 23:59,135.14
ABQ,JFK,12/17/2017 23:59,119.11
ABQ,JFK,12/17/2017 23:59,119.11
ABQ,JFK,12/18/2017 23:59,119.11
ABQ,JFK,12/18/2017 23:59,119.11
ABQ,JFK,12/19/2017 23:59,119.11
ABQ,JFK,12/19/2017 23:59,119.11
ABQ,JFK,12/20/2017 23:59,216.41
ABQ,JFK,12/20/2017 23:59,216.41
ABQ,JFK,12/21/2017 23:59,281.14
ABQ,JFK,12/21/2017 23:59,281.14
ABQ,JFK,12/22/2017 23:59,292.63
ABQ,JFK,12/22/2017 23:59,292.63
ABQ,JFK,12/23/2017 23:59,224.96
ABQ,JFK,12/23/2017 23:59,224.96
ABQ,JFK,12/24/2017 23:59,163.46
ABQ,JFK,12/24/2017 23:59,163.46
ABQ,JFK,12/25/2017 23:59,216.41
ABQ,JFK,12/25/2017 23:59,216.41
ABQ,JFK,12/26/2017 23:59,341.83
ABQ,JFK,12/26/2017 23:59,341.83
ABQ,JFK,12/27/2017 23:59,328.2
ABQ,JFK,12/27/2017 23:59,328.2
ABQ,JFK,12/28/2017 23:59,457.64
ABQ,JFK,12/28/2017 23:59,457.64
ABQ,JFK,12/29/2017 23:59,457.64
ABQ,JFK,12/29/2017 23:59,457.64
ABQ,JFK,12/30/2017 23:59,516.48
ABQ,JFK,12/30/2017 23:59,516.48
ABQ,JFK,12/31/2017 23:59,328.2
ABQ,JFK,12/31/2017 23:59,328.2
ABQ,JFK,1/1/2018 23:59,292.63
ABQ,JFK,1/1/2018 23:59,292.63
ABQ,JFK,1/2/2018 23:59,255.73
ABQ,JFK,1/2/2018 23:59,255.73
ABQ,JFK,1/3/2018 23:59,194.2
ABQ,JFK,1/3/2018 23:59,194.2
ABQ,JFK,1/4/2018 23:58,151.19
ABQ,JFK,1/4/2018 23:58,151.19
ABQ,JFK,1/5/2018 23:58,103.05
ABQ,JFK,1/5/2018 23:58,103.05
ABQ,JFK,1/7/2018 23:58,103.05
ABQ,JFK,1/7/2018 23:58,103.05
ABQ,JFK,1/8/2018 23:58,87
ABQ,JFK,1/8/2018 23:58,87
ABQ,JFK,1/11/2018 23:58,119.11
ABQ,JFK,1/11/2018 23:58,119.11
ABQ,JFK,1/12/2018 23:58,87
ABQ,JFK,1/12/2018 23:58,87
ABQ,JFK,1/14/2018 23:58,119.11
ABQ,JFK,1/14/2018 23:58,119.11
ABQ,JFK,1/15/2018 23:58,119.11
ABQ,JFK,1/15/2018 23:58,119.11
ABQ,JFK,1/18/2018 23:58,87
ABQ,JFK,1/18/2018 23:58,87
ABQ,JFK,1/19/2018 23:58,87
ABQ,JFK,1/19/2018 23:58,87
ABQ,JFK,1/21/2018 23:58,87
ABQ,JFK,1/21/2018 23:58,87
ABQ,JFK,1/22/2018 23:58,87
ABQ,JFK,1/22/2018 23:58,87
ABQ,JFK,1/25/2018 23:58,87
ABQ,JFK,1/25/2018 23:58,87
ABQ,JFK,1/26/2018 23:58,87
ABQ,JFK,1/26/2018 23:58,87
ABQ,JFK,1/28/2018 23:58,87
ABQ,JFK,1/28/2018 23:58,87
ABQ,JFK,1/29/2018 23:58,87
ABQ,JFK,1/29/2018 23:58,87
ABQ,JFK,2/1/2018 23:58,87
ABQ,JFK,2/1/2018 23:58,87
ABQ,JFK,2/2/2018 23:58,87
ABQ,JFK,2/2/2018 23:58,87
ABQ,JFK,2/4/2018 23:58,87
ABQ,JFK,2/4/2018 23:58,87
ABQ,JFK,2/5/2018 23:58,87
ABQ,JFK,2/5/2018 23:58,87
ABQ,JFK,2/8/2018 23:58,87
ABQ,JFK,2/8/2018 23:58,87
ABQ,JFK,2/9/2018 23:58,103.05
ABQ,JFK,2/9/2018 23:58,103.05
ABQ,JFK,2/11/2018 23:58,87
ABQ,JFK,2/11/2018 23:58,87
ABQ,JFK,2/12/2018 23:58,87
ABQ,JFK,2/12/2018 23:58,87
ABQ,JFK,2/15/2018 23:50,103.05
ABQ,JFK,2/15/2018 23:50,103.05
ABQ,JFK,2/16/2018 23:50,87
ABQ,JFK,2/16/2018 23:50,87
ABQ,JFK,2/17/2018 23:50,87
ABQ,JFK,2/17/2018 23:50,87
ABQ,JFK,2/18/2018 23:50,103.05
ABQ,JFK,2/18/2018 23:50,103.05
ABQ,JFK,2/19/2018 23:50,87
ABQ,JFK,2/19/2018 23:50,87
ABQ,JFK,2/20/2018 23:50,87
ABQ,JFK,2/20/2018 23:50,87
ABQ,JFK,2/21/2018 23:50,103.05
ABQ,JFK,2/21/2018 23:50,103.05
ABQ,JFK,2/22/2018 23:50,103.05
ABQ,JFK,2/22/2018 23:50,103.05
ABQ,JFK,2/23/2018 23:50,285.73
ABQ,JFK,2/23/2018 23:50,285.73
ABQ,JFK,2/24/2018 23:50,245.83
ABQ,JFK,2/24/2018 23:50,245.83
ABQ,JFK,2/25/2018 23:50,135.14
ABQ,JFK,2/25/2018 23:50,135.14
ABQ,JFK,2/26/2018 23:50,87
ABQ,JFK,2/26/2018 23:50,87
ABQ,JFK,3/1/2018 23:52,87
ABQ,JFK,3/1/2018 23:52,87
ABQ,JFK,3/2/2018 23:52,87
ABQ,JFK,3/2/2018 23:52,87
ABQ,JFK,3/4/2018 23:52,119.11
ABQ,JFK,3/4/2018 23:52,119.11
ABQ,JFK,3/5/2018 23:52,103.05
ABQ,JFK,3/5/2018 23:52,103.05
ABQ,JFK,3/8/2018 23:52,87
ABQ,JFK,3/8/2018 23:52,87
ABQ,JFK,3/9/2018 23:52,119.11
ABQ,JFK,3/9/2018 23:52,119.11
ABQ,JFK,3/10/2018 23:46,103.05
ABQ,JFK,3/10/2018 23:46,103.05
ABQ,JFK,3/11/2018 23:52,300.96
ABQ,JFK,3/11/2018 23:52,300.96
ABQ,JFK,3/12/2018 23:52,87
ABQ,JFK,3/12/2018 23:52,87
ABQ,JFK,3/13/2018 23:52,87
ABQ,JFK,3/13/2018 23:52,87
ABQ,JFK,3/14/2018 23:52,87
ABQ,JFK,3/14/2018 23:52,87
ABQ,JFK,3/15/2018 23:52,119.11
ABQ,JFK,3/15/2018 23:52,119.11
ABQ,JFK,3/16/2018 23:52,135.14
ABQ,JFK,3/16/2018 23:52,135.14
ABQ,JFK,3/17/2018 23:52,103.05
ABQ,JFK,3/17/2018 23:52,103.05
ABQ,JFK,3/18/2018 23:52,119.11
ABQ,JFK,3/18/2018 23:52,119.11
ABQ,JFK,3/19/2018 23:52,103.05
ABQ,JFK,3/19/2018 23:52,103.05
ABQ,JFK,3/20/2018 23:52,87
ABQ,JFK,3/20/2018 23:52,87
ABQ,JFK,3/21/2018 23:52,87
ABQ,JFK,3/21/2018 23:52,87
ABQ,JFK,3/22/2018 23:52,151.19
ABQ,JFK,3/22/2018 23:52,151.19
ABQ,JFK,3/23/2018 23:52,103.05
ABQ,JFK,3/23/2018 23:52,103.05
ABQ,JFK,3/24/2018 23:52,119.11
ABQ,JFK,3/24/2018 23:52,119.11
ABQ,JFK,3/25/2018 23:52,87
ABQ,JFK,3/25/2018 23:52,87
ABQ,JFK,3/26/2018 23:52,103.05
ABQ,JFK,3/26/2018 23:52,103.05
ABQ,JFK,3/27/2018 23:52,87
ABQ,JFK,3/27/2018 23:52,87
ABQ,JFK,3/28/2018 23:52,87
ABQ,JFK,3/28/2018 23:52,87
ABQ,JFK,3/29/2018 23:52,87
ABQ,JFK,3/29/2018 23:52,87
ABQ,JFK,3/30/2018 23:52,103.05
ABQ,JFK,3/30/2018 23:52,103.05
ABQ,JFK,3/31/2018 23:52,103.05
ABQ,JFK,3/31/2018 23:52,103.05
ACK,BOS,11/30/2017 12:55,179.49
ACK,BOS,12/1/2017 11:35,158.09
ACK,BOS,12/2/2017 11:55,222.28
ACK,BOS,12/3/2017 7:22,372.05
ACK,BOS,12/4/2017 19:40,329.26
ACK,BOS,12/5/2017 13:15,243.67
ACK,BOS,12/6/2017 7:22,211.58
ACK,BOS,12/7/2017 15:15,211.58
ACK,BOS,12/8/2017 20:10,179.49
ACK,BOS,12/9/2017 6:52,158.09
ACK,BOS,12/10/2017 11:40,211.58
ACK,BOS,12/11/2017 11:35,190.19
ACK,BOS,12/12/2017 13:15,190.19
ACK,BOS,12/13/2017 7:22,190.19
ACK,BOS,12/14/2017 9:10,190.19
ACK,BOS,12/15/2017 9:30,190.19
ACK,BOS,12/16/2017 18:22,190.19
ACK,BOS,12/17/2017 19:40,190.19
ACK,BOS,12/18/2017 11:35,222.28
ACK,BOS,12/19/2017 12:20,190.19
ACK,BOS,12/20/2017 6:42,190.19
ACK,BOS,12/21/2017 9:10,211.58
ACK,BOS,12/22/2017 20:10,190.19
ACK,BOS,12/23/2017 16:50,179.49
ACK,BOS,12/24/2017 11:40,190.19
ACK,BOS,12/25/2017 13:15,222.28
ACK,BOS,12/26/2017 6:42,211.58
ACK,BOS,12/27/2017 6:42,190.19
ACK,BOS,12/28/2017 12:55,211.58
ACK,BOS,12/29/2017 17:30,179.49
ACK,BOS,12/30/2017 18:22,190.19
ACK,BOS,12/31/2017 19:40,190.19
ACK,BOS,1/1/2018 8:09,190.19
ACK,BOS,1/2/2018 16:50,211.58
ACK,BOS,1/3/2018 10:50,190.19
ACK,BOS,1/4/2018 9:10,190.19
ACK,BOS,1/5/2018 20:10,190.19
ACK,BOS,1/6/2018 13:15,190.19
ACK,BOS,1/7/2018 14:45,190.19
ACK,BOS,1/8/2018 8:09,190.19
ACK,BOS,1/9/2018 9:55,190.19
ACK,BOS,1/10/2018 13:15,190.19
ACK,BOS,1/11/2018 11:00,190.19
ACK,BOS,1/12/2018 12:37,190.19
ACK,BOS,1/13/2018 13:15,190.19
ACK,BOS,1/14/2018 7:22,190.19
ACK,BOS,1/15/2018 6:42,190.19
ACK,BOS,1/16/2018 12:20,190.19
ACK,BOS,1/17/2018 7:22,190.19
ACK,BOS,1/18/2018 11:00,190.19
ACK,BOS,1/19/2018 11:35,190.19
ACK,BOS,1/20/2018 16:50,190.19
ACK,BOS,1/21/2018 19:40,190.19
ACK,BOS,1/22/2018 19:40,190.19
ACK,BOS,1/23/2018 16:50,190.19
ACK,BOS,1/24/2018 10:50,190.19
ACK,BOS,1/25/2018 11:00,190.19
ACK,BOS,1/26/2018 7:15,190.19
ACK,BOS,1/27/2018 6:52,190.19
ACK,BOS,1/28/2018 14:30,190.19
ACK,BOS,1/29/2018 13:15,190.19
ACK,BOS,1/30/2018 12:20,190.19
ACK,BOS,1/31/2018 7:22,190.19
ACK,BOS,2/1/2018 11:00,179.49
ACK,BOS,2/2/2018 11:35,179.49
ACK,BOS,2/3/2018 16:50,179.49
ACK,BOS,2/4/2018 14:30,179.49
ACK,BOS,2/5/2018 16:50,179.49
ACK,BOS,2/6/2018 9:05,179.49
ACK,BOS,2/7/2018 17:30,179.49
ACK,BOS,2/8/2018 6:42,179.49
ACK,BOS,2/9/2018 11:35,179.49
ACK,BOS,2/10/2018 6:52,179.49
ACK,BOS,2/11/2018 14:45,179.49
ACK,BOS,2/12/2018 9:25,179.49
ACK,BOS,2/13/2018 6:42,179.49
ACK,BOS,2/14/2018 13:15,179.49
ACK,BOS,2/15/2018 9:10,179.49
ACK,BOS,2/16/2018 11:35,179.49
ACK,BOS,2/17/2018 9:10,179.49
ACK,BOS,2/18/2018 14:30,179.49
ACK,BOS,2/19/2018 8:09,179.49
ACK,BOS,2/20/2018 9:05,179.49
ACK,BOS,2/21/2018 10:50,179.49
ACK,BOS,2/22/2018 12:55,179.49
ACK,BOS,2/23/2018 11:35,179.49
ACK,BOS,2/24/2018 14:50,179.49
ACK,BOS,2/25/2018 14:30,179.49
ACK,BOS,2/26/2018 16:50,179.49
ACK,BOS,2/27/2018 16:50,179.49
ACK,BOS,2/28/2018 10:50,179.49
ACK,BOS,3/1/2018 9:10,179.49
ACK,BOS,3/2/2018 9:30,179.49
ACK,BOS,3/3/2018 6:52,179.49
ACK,BOS,3/4/2018 11:40,179.49
ACK,BOS,3/5/2018 16:50,179.49
ACK,BOS,3/6/2018 12:20,179.49
ACK,BOS,3/7/2018 17:30,179.49
ACK,BOS,3/8/2018 17:05,179.49
ACK,BOS,3/9/2018 9:30,179.49
ACK,BOS,3/10/2018 16:50,179.49
ACK,BOS,3/11/2018 14:30,179.49
ACK,BOS,3/12/2018 8:09,179.49
ACK,BOS,3/13/2018 8:15,179.49
ACK,BOS,3/14/2018 17:30,179.49
ACK,BOS,3/15/2018 6:42,179.49
ACK,BOS,3/16/2018 9:30,179.49
ACK,BOS,3/17/2018 6:52,179.49
ACK,BOS,3/18/2018 14:30,179.49
ACK,BOS,3/19/2018 8:09,179.49
ACK,BOS,3/20/2018 8:15,179.49
ACK,BOS,3/21/2018 13:15,179.49
ACK,BOS,3/22/2018 11:00,179.49
ACK,BOS,3/23/2018 17:30,179.49
ACK,BOS,3/24/2018 14:50,179.49
ACK,BOS,3/25/2018 14:30,179.49
ACK,BOS,3/26/2018 13:15,179.49
ACK,BOS,3/27/2018 8:15,179.49
ACK,BOS,3/28/2018 10:50,179.49
ACK,BOS,3/29/2018 6:42,179.49
ACK,BOS,3/30/2018 11:35,179.49
ACK,BOS,3/31/2018 9:10,179.49
ALB,MCO,11/30/2017 15:01,288.35
ALB,MCO,11/30/2017 15:01,288.35
ALB,FLL,11/30/2017 17:01,283.84
ALB,FLL,11/30/2017 17:01,283.84
ALB,MCO,12/1/2017 15:01,288.35
ALB,MCO,12/1/2017 15:01,288.35
ALB,FLL,12/1/2017 17:01,283.84
ALB,FLL,12/1/2017 17:01,283.84
ALB,MCO,12/2/2017 15:01,256.26
ALB,MCO,12/2/2017 15:01,256.26
ALB,FLL,12/2/2017 17:01,104.35
ALB,FLL,12/2/2017 17:01,104.35
ALB,MCO,12/3/2017 15:01,288.35
ALB,MCO,12/3/2017 15:01,288.35
ALB,FLL,12/3/2017 17:01,104.35
ALB,FLL,12/3/2017 17:01,104.35
ALB,MCO,12/4/2017 15:01,256.26
ALB,MCO,12/4/2017 15:01,256.26
ALB,FLL,12/4/2017 17:01,104.35
ALB,FLL,12/4/2017 17:01,104.35
ALB,MCO,12/5/2017 15:01,256.26
ALB,MCO,12/5/2017 15:01,256.26
ALB,FLL,12/5/2017 17:01,104.35
ALB,FLL,12/5/2017 17:01,104.35
ALB,MCO,12/6/2017 15:01,107.56
ALB,MCO,12/6/2017 15:01,107.56
ALB,FLL,12/6/2017 17:01,104.35
ALB,FLL,12/6/2017 17:01,104.35
ALB,MCO,12/7/2017 15:01,118.26
ALB,MCO,12/7/2017 15:01,118.26
ALB,FLL,12/7/2017 17:01,113.98
ALB,FLL,12/7/2017 17:01,113.98
ALB,MCO,12/8/2017 15:01,118.26
ALB,MCO,12/8/2017 15:01,118.26
ALB,FLL,12/8/2017 17:01,187.56
ALB,FLL,12/8/2017 17:01,187.56
ALB,MCO,12/9/2017 15:01,107.56
ALB,MCO,12/9/2017 15:01,107.56
ALB,FLL,12/9/2017 17:01,104.35
ALB,FLL,12/9/2017 17:01,104.35
ALB,MCO,12/10/2017 15:01,107.56
ALB,MCO,12/10/2017 15:01,107.56
ALB,FLL,12/10/2017 17:01,104.35
ALB,FLL,12/10/2017 17:01,104.35
ALB,MCO,12/11/2017 15:01,107.56
ALB,MCO,12/11/2017 15:01,107.56
ALB,FLL,12/11/2017 17:01,104.35
ALB,FLL,12/11/2017 17:01,104.35
ALB,MCO,12/12/2017 15:01,107.56
ALB,MCO,12/12/2017 15:01,107.56
ALB,FLL,12/12/2017 17:01,104.35
ALB,FLL,12/12/2017 17:01,104.35
ALB,MCO,12/13/2017 15:01,107.56
ALB,MCO,12/13/2017 15:01,107.56
ALB,FLL,12/13/2017 17:01,104.35
ALB,FLL,12/13/2017 17:01,104.35
ALB,MCO,12/14/2017 14:58,107.56
ALB,MCO,12/14/2017 14:58,107.56
ALB,FLL,12/14/2017 17:07,104.35
ALB,FLL,12/14/2017 17:07,104.35
ALB,MCO,12/15/2017 14:58,112.91
ALB,MCO,12/15/2017 14:58,112.91
ALB,FLL,12/15/2017 17:07,144.77
ALB,FLL,12/15/2017 17:07,144.77
ALB,MCO,12/16/2017 14:58,149.28
ALB,MCO,12/16/2017 14:58,149.28
ALB,FLL,12/16/2017 17:07,144.77
ALB,FLL,12/16/2017 17:07,144.77
ALB,MCO,12/17/2017 14:58,136.45
ALB,MCO,12/17/2017 14:58,136.45
ALB,FLL,12/17/2017 17:07,144.77
ALB,FLL,12/17/2017 17:07,144.77
ALB,MCO,12/18/2017 14:58,149.28
ALB,MCO,12/18/2017 14:58,149.28
ALB,FLL,12/18/2017 17:07,96.85
ALB,FLL,12/18/2017 17:07,96.85
ALB,MCO,12/19/2017 14:58,243.73
ALB,MCO,12/19/2017 14:58,243.73
ALB,FLL,12/19/2017 17:07,166.18
ALB,FLL,12/19/2017 17:07,166.18
ALB,MCO,12/20/2017 14:58,243.73
ALB,MCO,12/20/2017 14:58,243.73
ALB,FLL,12/20/2017 17:07,309.37
ALB,FLL,12/20/2017 17:07,309.37
ALB,MCO,12/21/2017 14:58,372.01
ALB,MCO,12/21/2017 14:58,372.01
ALB,FLL,12/21/2017 17:07,274.07
ALB,FLL,12/21/2017 17:07,274.07
ALB,MCO,12/22/2017 14:58,327.35
ALB,MCO,12/22/2017 14:58,327.35
ALB,FLL,12/22/2017 17:07,580.51
ALB,FLL,12/22/2017 17:07,580.51
ALB,MCO,12/23/2017 14:58,327.35
ALB,MCO,12/23/2017 14:58,327.35
ALB,FLL,12/23/2017 17:07,506.68
ALB,FLL,12/23/2017 17:07,506.68
ALB,MCO,12/24/2017 14:58,314.35
ALB,MCO,12/24/2017 14:58,314.35
ALB,FLL,12/24/2017 17:07,427.05
ALB,FLL,12/24/2017 17:07,427.05
ALB,MCO,12/25/2017 14:58,314.35
ALB,MCO,12/25/2017 14:58,314.35
ALB,FLL,12/25/2017 17:07,556.49
ALB,FLL,12/25/2017 17:07,556.49
ALB,MCO,12/26/2017 14:58,450.37
ALB,MCO,12/26/2017 14:58,450.37
ALB,FLL,12/26/2017 17:07,678.93
ALB,FLL,12/26/2017 17:07,678.93
ALB,MCO,12/27/2017 14:58,432.01
ALB,MCO,12/27/2017 14:58,432.01
ALB,FLL,12/27/2017 17:07,650.63
ALB,FLL,12/27/2017 17:07,650.63
ALB,MCO,12/28/2017 14:58,432.01
ALB,MCO,12/28/2017 14:58,432.01
ALB,FLL,12/28/2017 17:07,485.9
ALB,FLL,12/28/2017 17:07,485.9
ALB,MCO,12/29/2017 14:58,314.35
ALB,MCO,12/29/2017 14:58,314.35
ALB,FLL,12/29/2017 17:07,485.9
ALB,FLL,12/29/2017 17:07,485.9
ALB,MCO,12/30/2017 14:58,314.35
ALB,MCO,12/30/2017 14:58,314.35
ALB,FLL,12/30/2017 17:07,427.05
ALB,FLL,12/30/2017 17:07,427.05
ALB,MCO,12/31/2017 14:58,279.05
ALB,MCO,12/31/2017 14:58,279.05
ALB,FLL,12/31/2017 17:07,238.78
ALB,FLL,12/31/2017 17:07,238.78
ALB,MCO,1/1/2018 14:58,327.35
ALB,MCO,1/1/2018 14:58,327.35
ALB,FLL,1/1/2018 17:07,285.24
ALB,FLL,1/1/2018 17:07,285.24
ALB,MCO,1/2/2018 14:58,327.35
ALB,MCO,1/2/2018 14:58,327.35
ALB,FLL,1/2/2018 17:07,285.24
ALB,FLL,1/2/2018 17:07,285.24
ALB,MCO,1/3/2018 14:58,253.52
ALB,MCO,1/3/2018 14:58,253.52
ALB,FLL,1/3/2018 17:07,285.24
ALB,FLL,1/3/2018 17:07,285.24
ALB,MCO,1/4/2018 15:26,256.26
ALB,MCO,1/4/2018 15:26,256.26
ALB,FLL,1/4/2018 16:34,219.65
ALB,FLL,1/4/2018 16:34,219.65
ALB,MCO,1/5/2018 15:26,256.26
ALB,MCO,1/5/2018 15:26,256.26
ALB,FLL,1/5/2018 16:34,219.65
ALB,FLL,1/5/2018 16:34,219.65
ALB,MCO,1/6/2018 15:26,192.07
ALB,MCO,1/6/2018 15:26,192.07
ALB,FLL,1/6/2018 16:34,152.49
ALB,FLL,1/6/2018 16:34,152.49
ALB,MCO,1/7/2018 15:26,224.17
ALB,MCO,1/7/2018 15:26,224.17
ALB,FLL,1/7/2018 16:34,166.18
ALB,FLL,1/7/2018 16:34,166.18
ALB,MCO,1/8/2018 15:26,170.68
ALB,MCO,1/8/2018 15:26,170.68
ALB,FLL,1/8/2018 16:34,96.85
ALB,FLL,1/8/2018 16:34,96.85
ALB,MCO,1/9/2018 15:26,149.28
ALB,MCO,1/9/2018 15:26,149.28
ALB,FLL,1/9/2018 16:34,96.85
ALB,FLL,1/9/2018 16:34,96.85
ALB,MCO,1/10/2018 15:26,192.07
ALB,MCO,1/10/2018 15:26,192.07
ALB,FLL,1/10/2018 16:34,133.24
ALB,FLL,1/10/2018 16:34,133.24
ALB,MCO,1/11/2018 15:26,256.26
ALB,MCO,1/11/2018 15:26,256.26
ALB,FLL,1/11/2018 16:34,166.18
ALB,FLL,1/11/2018 16:34,166.18
ALB,MCO,1/12/2018 15:26,314.35
ALB,MCO,1/12/2018 15:26,314.35
ALB,FLL,1/12/2018 16:34,238.78
ALB,FLL,1/12/2018 16:34,238.78
ALB,MCO,1/13/2018 15:26,233.96
ALB,MCO,1/13/2018 15:26,233.96
ALB,FLL,1/13/2018 16:34,152.49
ALB,FLL,1/13/2018 16:34,152.49
ALB,MCO,1/14/2018 15:26,127.89
ALB,MCO,1/14/2018 15:26,127.89
ALB,FLL,1/14/2018 16:34,112.68
ALB,FLL,1/14/2018 16:34,112.68
ALB,MCO,1/15/2018 15:26,107.56
ALB,MCO,1/15/2018 15:26,107.56
ALB,FLL,1/15/2018 16:34,112.68
ALB,FLL,1/15/2018 16:34,112.68
ALB,MCO,1/16/2018 15:26,107.56
ALB,MCO,1/16/2018 15:26,107.56
ALB,FLL,1/16/2018 16:34,104.35
ALB,FLL,1/16/2018 16:34,104.35
ALB,MCO,1/17/2018 15:26,107.56
ALB,MCO,1/17/2018 15:26,107.56
ALB,FLL,1/17/2018 16:34,113.98
ALB,FLL,1/17/2018 16:34,113.98
ALB,MCO,1/18/2018 15:26,107.56
ALB,MCO,1/18/2018 15:26,107.56
ALB,FLL,1/18/2018 16:34,118.26
ALB,FLL,1/18/2018 16:34,118.26
ALB,MCO,1/19/2018 15:26,112.91
ALB,MCO,1/19/2018 15:26,112.91
ALB,FLL,1/19/2018 16:34,144.77
ALB,FLL,1/19/2018 16:34,144.77
ALB,MCO,1/20/2018 15:26,107.56
ALB,MCO,1/20/2018 15:26,107.56
ALB,FLL,1/20/2018 16:34,104.35
ALB,FLL,1/20/2018 16:34,104.35
ALB,MCO,1/21/2018 15:26,112.91
ALB,MCO,1/21/2018 15:26,112.91
ALB,FLL,1/21/2018 16:34,112.68
ALB,FLL,1/21/2018 16:34,112.68
ALB,MCO,1/22/2018 15:26,107.56
ALB,MCO,1/22/2018 15:26,107.56
ALB,FLL,1/22/2018 16:34,112.68
ALB,FLL,1/22/2018 16:34,112.68
ALB,MCO,1/23/2018 15:26,107.56
ALB,MCO,1/23/2018 15:26,107.56
ALB,FLL,1/23/2018 16:34,104.35
ALB,FLL,1/23/2018 16:34,104.35
ALB,MCO,1/24/2018 15:26,107.56
ALB,MCO,1/24/2018 15:26,107.56
ALB,FLL,1/24/2018 16:34,104.35
ALB,FLL,1/24/2018 16:34,104.35
ALB,MCO,1/25/2018 15:26,170.68
ALB,MCO,1/25/2018 15:26,170.68
ALB,FLL,1/25/2018 16:34,144.77
ALB,FLL,1/25/2018 16:34,144.77
ALB,MCO,1/26/2018 15:26,112.91
ALB,MCO,1/26/2018 15:26,112.91
ALB,FLL,1/26/2018 16:34,123.37
ALB,FLL,1/26/2018 16:34,123.37
ALB,MCO,1/27/2018 15:26,107.56
ALB,MCO,1/27/2018 15:26,107.56
ALB,FLL,1/27/2018 16:34,113.98
ALB,FLL,1/27/2018 16:34,113.98
ALB,MCO,1/28/2018 15:26,112.91
ALB,MCO,1/28/2018 15:26,112.91
ALB,FLL,1/28/2018 16:34,112.68
ALB,FLL,1/28/2018 16:34,112.68
ALB,MCO,1/29/2018 15:26,107.56
ALB,MCO,1/29/2018 15:26,107.56
ALB,FLL,1/29/2018 16:34,112.68
ALB,FLL,1/29/2018 16:34,112.68
ALB,MCO,1/30/2018 15:26,107.56
ALB,MCO,1/30/2018 15:26,107.56
ALB,FLL,1/30/2018 16:34,104.35
ALB,FLL,1/30/2018 16:34,104.35
ALB,MCO,1/31/2018 15:26,149.28
ALB,MCO,1/31/2018 15:26,149.28
ALB,FLL,1/31/2018 16:34,104.35
ALB,FLL,1/31/2018 16:34,104.35
ALB,MCO,2/1/2018 15:26,170.68
ALB,MCO,2/1/2018 15:26,170.68
ALB,FLL,2/1/2018 16:34,118.26
ALB,FLL,2/1/2018 16:34,118.26
ALB,MCO,2/2/2018 15:26,192.07
ALB,MCO,2/2/2018 15:26,192.07
ALB,FLL,2/2/2018 16:34,166.18
ALB,FLL,2/2/2018 16:34,166.18
ALB,MCO,2/3/2018 15:26,118.26
ALB,MCO,2/3/2018 15:26,118.26
ALB,FLL,2/3/2018 16:34,113.98
ALB,FLL,2/3/2018 16:34,113.98
ALB,MCO,2/4/2018 15:26,112.91
ALB,MCO,2/4/2018 15:26,112.91
ALB,FLL,2/4/2018 16:34,112.68
ALB,FLL,2/4/2018 16:34,112.68
ALB,MCO,2/5/2018 15:26,107.56
ALB,MCO,2/5/2018 15:26,107.56
ALB,FLL,2/5/2018 16:34,112.68
ALB,FLL,2/5/2018 16:34,112.68
ALB,MCO,2/6/2018 15:26,107.56
ALB,MCO,2/6/2018 15:26,107.56
ALB,FLL,2/6/2018 16:34,104.35
ALB,FLL,2/6/2018 16:34,104.35
ALB,MCO,2/7/2018 15:26,107.56
ALB,MCO,2/7/2018 15:26,107.56
ALB,FLL,2/7/2018 16:34,104.35
ALB,FLL,2/7/2018 16:34,104.35
ALB,MCO,2/8/2018 15:26,107.56
ALB,MCO,2/8/2018 15:26,107.56
ALB,FLL,2/8/2018 16:34,118.26
ALB,FLL,2/8/2018 16:34,118.26
ALB,MCO,2/9/2018 15:26,149.28
ALB,MCO,2/9/2018 15:26,149.28
ALB,FLL,2/9/2018 16:34,123.37
ALB,FLL,2/9/2018 16:34,123.37
ALB,MCO,2/10/2018 15:26,107.56
ALB,MCO,2/10/2018 15:26,107.56
ALB,FLL,2/10/2018 16:34,133.24
ALB,FLL,2/10/2018 16:34,133.24
ALB,MCO,2/11/2018 15:26,112.91
ALB,MCO,2/11/2018 15:26,112.91
ALB,FLL,2/11/2018 16:34,112.68
ALB,FLL,2/11/2018 16:34,112.68
ALB,MCO,2/12/2018 15:26,107.56
